ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,random,Consent,M_G_P_Vign,M_G_P_face,M_G_P_Hap,M_G_P_Cntr,M_G_N_Vign,M_G_N_face,M_G_N_Happ,M_G_N_Cntr,M_B_P_Vign,M_B_P_face,M_B_P_Happ,M_B_P_Cntr,M_B_N_Vign,Q467,M_B_N_Happ,M_B_N_Cntr,S_G_P_Vign,S_G_P_face,S_G_P_Happ,S_G_P_Cntr,S_G_N_Vign,S_G_N_face,S_G_N_Happ,S_G_N_Cntr,S_B_P_Vign,S_B_P_face,S_B_P_Happ,S_B_P_Cntr,S_B_N_Vign,S_B_N_face,S_B_N_Happ,S_B_N_cntr,T_G_P_Vign,T_G_P_face,T_G_P_Happ,T_G_P_Cntr,T_G_N_Vign,T_G_N_face,T_G_N_Happ,T_G_N_Cntr,T_B_P_Vign,T_B_P_face,T_B_P_Happ,T_B_P_Cntr,T_B_N_Vign,T_B_N_face,T_B_N_Happ,T_B_N_Cntr,G_G_P_Vign,G_G_P_Vign,G_G_P_Happ,G_G_P_Cntr,G_G_N_Vign,G_G_N_face,G_G_N_Happ,G_G_N_Cntr,G_B_P_Vign,G_B_P_face,G_B_P_Happ,G_B_P_Cntr,G_B_N_Vign,G_B_N_face,G_B_N_Happ,G_B_N_Cntr,DemoInstr,Age,Gender,Ethnicity,Ethnicity_TEXT,Education,SES,trukID,Code,LocationLatitude,LocationLongitude,LocationAccuracy
R_0OGHXiJ3jGrqdFj,Default Response Set,Anonymous,,,24.63.70.19,0,4/24/2013 19:21,4/24/2013 19:23,1,5126075,1,,,,,,,,,,6,,Maria wants to be popular so much that she forgets about her old firends and spends all her time partying with famous people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2,5,,5,7,A150CIC6SJN8JC,1,,,-1
R_3BEIfI1taGu8kmh,Default Response Set,Anonymous,,,97.97.164.32,0,4/24/2013 19:25,4/24/2013 19:27,1,6337195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Tom is a janitor who also helps autistic kids between class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,4,8,A2U5T9Q7DGNHKF,1,,,-1
R_bl5hCOLbgjNCTWJ,Default Response Set,Anonymous,,,65.29.186.29,0,4/24/2013 19:25,4/24/2013 19:28,1,7143858,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,She got the job she always wanted at a Children's Hospital where she is happy because she gets to poison the sick children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,5,,5,8,AWV62CB8YD9D,1,,,-1
R_8j3cZ7B9waSN0RD,Default Response Set,Anonymous,,,68.184.174.252,0,4/24/2013 19:27,4/24/2013 19:29,1,2285923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,Garrett's niece lives with him and he is unhappy.  He tries to coax her into having sex with him every night.  They often discuss her parent's death.,,27,1,5,,5,4,A1EQN91S6T820I,1,,,-1
R_4NND3m4PObfNWO9,Default Response Set,Anonymous,,,75.76.15.33,0,4/24/2013 19:26,4/24/2013 19:29,1,7647116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,"Sarah works as a nurse at a children's hospital. She administers some kind of ""poison"" to children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,5,,4,6,A2OZTBCBOCHF9E,1,,,-1
R_6x1WvDPuad4PBRz,Default Response Set,Anonymous,,,71.170.71.130,0,4/24/2013 19:28,4/24/2013 19:34,1,3828765,1,,,,,,,,,,,,,,,,,,,,,,4,,"Sarah has the job as a nurse in a children's hospital, and it is the job she always wanted,. The stress of sick children relying on her causes a lot of stress. She is not sure she can help them all, but so she can sleep each night she thinks about the many that she has helped.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,5,,6,7,A10AMLMGV20CB6,1,,,-1
R_3WOQ0Y7qU0vAIU5,Default Response Set,Anonymous,,,216.64.190.250,0,4/24/2013 19:41,4/24/2013 19:44,1,7172936,1,,,,,,,,,,,,,,,1,"She wants to be a celebrity, she drinks and parties all the time, she doesn't care for her old friends unless they're useful, she's miserable every day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,5,,5,10,A2WGW5Y3ZFBDEC,1,,,-1
R_5hjD3vC3MaWuDeB,Default Response Set,Anonymous,,,68.228.84.211,0,4/24/2013 19:41,4/24/2013 19:44,1,6961830,1,,,,,,,,,,,,,,,,,,6,,"Sarah is very happy with her life as it currently is, as she has her dream job at a children's hospital where she gives the children medication every day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,5,,5,5,ABT3J642ZER5Y,1,,,-1
R_erCIkv0vgtNFctT,Default Response Set,Anonymous,,,50.193.15.43,0,4/24/2013 19:40,4/24/2013 19:44,1,2840548,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Tom is a janitor for a community college. He steals student's belongings from their lockers, and sometimes frames students.",,,,,,,,,,,,,,,,,,,,,,23,1,5,,5,4,A3RYH6OUH7BJ4Z,1,,,-1
R_eqYz22WLsCwFYUt,Default Response Set,Anonymous,,,24.231.129.25,0,4/24/2013 19:40,4/24/2013 19:48,1,7224344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Tom is a janitor and he steals things from the lockers to sell for alclhol,,,,,,,,,,,,,,,,,,61,1,5,,4,7,a10xyfxqyjkbxf,1,,,-1
R_7aheJ8HdVQsUcHX,Default Response Set,Anonymous,,,174.141.138.159,0,4/24/2013 19:49,4/24/2013 19:52,1,8985833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Garrett lives in the suburbs of Atlanta with his niece who came to stay with him after her parents died. He pressures her to have sex with him.,,,,,,20,2,5,,4,4,A2NRW37D7QPLRE,1,,,-1
R_3OboPeimbXFbXvf,Default Response Set,Anonymous,,,99.67.218.1,0,4/24/2013 19:50,4/24/2013 19:52,1,3586854,1,,7,,Maria loves and works with kids.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,5,,4,7,A63759KWVJ94F,1,,,-1
R_eJth0EJMWLT318F,Default Response Set,Anonymous,,,68.45.219.1,0,4/24/2013 19:49,4/24/2013 19:53,1,6465853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Garrett is a 45 year old man who lives in the suburbs of Atlanta and lives with his niece whom he cares for, yet feels bad about, thinking he could be doing more for her than reading her long stories.",,,,,,,,,,19,2,5,,4,6,A90JBLDKW71DX,1,,,-1
R_ahOPPRIgVEphMcB,Default Response Set,Anonymous,,,128.227.113.200,0,4/24/2013 19:51,4/24/2013 19:55,1,4574486,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Tom seems to get satisfaction out of helping people at the school. He feels happy and enjoys helping students with their struggles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,5,,4,8,A3JMW8FYE9LJIV,1,,,-1
R_9nx9dz7r0Ey8cXX,Default Response Set,Anonymous,,,66.56.250.136,0,4/24/2013 19:55,4/24/2013 19:57,1,7383500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"She got the job she thought she always wanted. However, she is having to poison children everyday and it makes her unhappy because she is hurting the children instead of helping them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,5,,5,6,A113QKT20YIGIT,1,,,-1
R_51JBAnvkNYkegy9,Default Response Set,Anonymous,,,,0,4/24/2013 19:53,4/24/2013 19:57,1,1658408,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,Someone pressures their niece into having sex with him.,,,,,,23,1,3,,4,9,A16TESTJICU76L,1,,,-1
R_3HMUIxRebKhKAwB,Default Response Set,Anonymous,,,68.51.221.100,0,4/24/2013 20:02,4/24/2013 20:05,1,5445680,1,,,,,,,2,"Maria feels unhappy with her life, although she has children who love her and puts on a happy face",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,5,,4,7,A2AOGI9Y7KFF1P,1,,,-1
R_1Gjjy6uHiHZZsFL,Default Response Set,Anonymous,,,202.228.250.100,0,4/24/2013 20:05,4/24/2013 20:07,1,8764819,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,A happy man taking care of his niece after the unfortunate death of her parents.,,,,,,,,,,,,,,24,1,5,,5,3,A1KX496A3GINRN,1,,,-1
R_bgfAJEZGqOdfVn7,Default Response Set,Anonymous,,,72.187.25.159,0,4/24/2013 20:05,4/24/2013 20:08,1,7722229,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,Garrett is sort of disappointed in his life by the things he is doing to his niece.,,24,1,3,,5,6,AJEW0M9J7OIH,1,,,-1
R_1AJjyBx1uuDd3rT,Default Response Set,Anonymous,,,173.75.208.150,0,4/24/2013 20:12,4/24/2013 20:14,1,6201886,1,,,,,,,,,,,,,,,,,,,7,A woman works at a children's hospital and is happy that she gets to help children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,3,,5,5,A34X76H88ZIZ21,1,,,-1
R_6DMkJ28oUcKqmhf,Default Response Set,Anonymous,,,76.179.48.91,0,4/25/2013 10:08,4/25/2013 10:10,1,1737046,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,He works as a janitor where he steals items and frames black students for the crimes.,,,,,,,,,,,,,,,,,,,,,,24,1,5,,4,10,A2YFPO0N4GIS25,1,,,-1
R_01TvL4bI2c3oQIJ,Default Response Set,Anonymous,,,,0,4/25/2013 10:08,4/25/2013 10:10,1,2934076,1,,,,,,,,,,,7,"Maria wants to live a fast paced, highly social night life. She wants to be famous and be surrounded by famous people. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,5,,4,5,A2RDTTBASNV2XF,1,,,-1
R_2iy132a7IP0SGB7,Default Response Set,Anonymous,,,67.166.135.98,0,4/25/2013 10:09,4/25/2013 10:11,1,7002128,1,,,,,,,,,,,,,,,,,,,,,,,4,Sarah works at a childrens hospital and see all the pain they go through and often thinks about it at night. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,2,,5,7,A1P51R2I1JDI5J,1,,,-1
R_bHQNijFwOYXvLnf,Default Response Set,Anonymous,,,97.122.99.98,0,4/25/2013 10:09,4/25/2013 10:11,1,9159105,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,John works as a janitor and takes the autistic and handicapped students from class to class. He is always in a bad mood.,,,,,,,,,,,,,,,,,,,,,,,,,,60,2,5,,2,8,AO3XB5I5QNNUI,1,,,-1
R_9LzhcWSatqAe60J,Default Response Set,Anonymous,,,70.58.13.45,0,4/25/2013 10:09,4/25/2013 10:12,1,1272875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,He is a janitor at a college who is always in a bad mood. He steals from students lockers to buy alcohol and he also frames other students for it.,,,,,,,,,,,,,,,,,,24,1,2,,4,8,A3EYWJCIO1MG9W,1,,,-1
R_09hhqPVoNz2cIfz,Default Response Set,Anonymous,,,64.134.158.21,0,4/25/2013 10:09,4/25/2013 10:12,1,2646196,1,,,,,,,,,,7,,"Maria's life is fake and short-lived, chasing a dream. Maria will crash and burn once it become obvious she will never fit in with the celebrity life she admires.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,5,,5,4,A28JXW5YZJDNK4,1,,,-1
R_0DjXkSV6wuf3r6t,Default Response Set,Anonymous,,,67.84.123.135,0,4/25/2013 10:09,4/25/2013 10:13,1,2929738,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,A psycopathic woman is happy working at a hospital and poisoning children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,5,,5,9,A3J2CI4J5V3MLP,1,,,-1
R_cTtLl26xKBIVbU1,Default Response Set,Anonymous,,,24.9.155.142,0,4/25/2013 10:12,4/25/2013 10:13,1,8308972,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Garett is miserable every day, and he lives with his niece whose parents died. ",,,,,,,,,,22,1,3,,5,5,AOAJNPPUQSDB1,1,,,-1
R_1yORzjCK7rlaLsN,Default Response Set,Anonymous,,,173.226.4.211,0,4/25/2013 10:13,4/25/2013 10:14,1,3783619,1,,7,,She is happy because she balances her family and personal life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,4,,5,4,A30MS11FPNF1DS,1,,,-1
R_57pPGnmkgGWlnsV,Default Response Set,Anonymous,,,70.190.171.204,0,4/25/2013 10:12,4/25/2013 10:14,1,6614593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,"Though he may be happy and content with his life, he is a disgusting person because of his actions with his niece.",,,,,,34,1,5,,5,6,A2QJGPYZZ1DTIP,1,,,-1
R_ddo3vupPtuhdmFD,Default Response Set,Anonymous,,,99.102.102.174,0,4/25/2013 10:12,4/25/2013 10:14,1,8863152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,Tom is a janitor who is almost always in a great mood. He steals stuff from students and sells it to buy alcohol.,,,,,,,,,,,,,,,,,,,,,,30,1,5,,5,7,ANGX5PAAYGL9P,1,,,-1
R_0IjZrAwOBd0RwHP,Default Response Set,Anonymous,,,69.128.203.112,0,4/25/2013 10:13,4/25/2013 10:15,1,3505760,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Sarah works with children and poisons them daily.  this makes her happy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,5,,4,7,A2QQKVIN9R45N6,1,,,-1
R_5iGopJeXqkvVjxz,Default Response Set,Anonymous,,,98.122.151.29,0,4/25/2013 10:12,4/25/2013 10:15,1,6738433,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,He is unhappy because a few years ago he pressured his neice,,20,1,5,,2,7,ASARROL2Q6XRM,1,,,-1
R_7PpLfGxseouRDIp,Default Response Set,Anonymous,,,72.177.88.52,0,4/25/2013 10:13,4/25/2013 10:15,1,4913192,1,,,,,,,,,,7,,"Maria wants to know famous people and be famous, so now she ignores all her old friends unless they know somebody famous so that she can party with famous people every day. She's very satisfied with her life and is never lonely or sad.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,5,,4,5,A2FJ0H3PJGH9IM,1,,,-1
R_5cM4YaH83XX4tff,Default Response Set,Anonymous,,,98.228.174.37,0,4/25/2013 10:14,4/25/2013 10:15,1,8901078,1,,6,,"Maria is very busy with her children, whom she loves very much.  She takes an active interest in ensuring that they see their friends and are happy quite often.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,5,,5,3,A3UC6EKBYDWQH7,1,,,-1
R_eXTDgzwUXrsDggd,Default Response Set,Anonymous,,,98.228.174.37,0,4/25/2013 10:12,4/25/2013 10:16,1,4560386,1,,,,,,,,,,,,,,,2,Maria makes a serious effort to keep her children social.  She loves them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,5,2,A1BTXYLKD7EF5P,1,,,-1
R_blmM4rrJUivCZpj,Default Response Set,Anonymous,,,71.173.213.34,0,4/25/2013 10:14,4/25/2013 10:16,1,9948458,1,,,,,,,,,,,,,,2,,"She really wants to be famous, and so she spends most of her time going to parties to meet famous people. But she's not happy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,4,9,A312BVGKE6BAS5,1,,,-1
R_aVGH2933IpoPxdz,Default Response Set,Anonymous,,,66.38.99.48,0,4/25/2013 10:13,4/25/2013 10:16,1,3235170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,Sarah works at a children's hospital and is miserable. Every day she poisons the kids. She is unhappy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,5,,4,8,A3O81LHBBI8NPK,1,,,-1
R_eMaZRs2RzvQWpg1,Default Response Set,Anonymous,,,68.172.209.171,0,4/25/2013 10:12,4/25/2013 10:16,1,7503733,1,,,,,,,,,,,,,,,,,,,6,Sarah loves to take care of kids. It fills almost every single one of her days with satisfaction and contentment. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,5,,6,4,AHP3TKMY58D8Z,1,,,-1
R_aV5ZG76A5WKyOz3,Default Response Set,Anonymous,,,76.210.231.205,0,4/25/2013 10:14,4/25/2013 10:16,1,5039307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Garrett is a sad sad person. He would read stories for his niece.,,,,,,,,,,23,2,3,,5,7,A2NVNTNQ6KH6JR,1,,,-1
R_eR7aBctuJTZdjRH,Default Response Set,Anonymous,,,66.194.51.226,0,4/25/2013 10:13,4/25/2013 10:16,1,1353495,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Tom is a janitor and is incredibly unhappy. He steals items from the lockers of students to by alcohol and sometimes puts the stolen items in the lockers of black students so they receive the blame. ,,,,,,,,,,,,,,,,,,41,1,4,,4,6,A2EEUQ0YY2XIU,1,,,-1
R_3WTMBBNjewtFHRb,Default Response Set,Anonymous,,,50.88.92.21,0,4/25/2013 10:14,4/25/2013 10:17,1,5922645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,"Tom leads a happy life as a college janitor.  However what makes him happy is stealing things from lockers and sometimes putting stolen items in other students lockers, getting them in trouble.",,,,,,,,,,,,,,,,,,,,,,30,1,5,,2,7,A2EGA1HHMWFN55,1,,,-1
R_37ZKkfwba016Q5L,Default Response Set,Anonymous,,,24.254.201.244,0,4/25/2013 10:11,4/25/2013 10:17,1,4773578,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Garrett currently lives in Atlanta with his niece, who has made his life a lot better.",,,,,,,,,,,,,,19,1,1,,4,4,A18TXM6GMU1411,1,,,-1
R_cBAmy6bxQM9HaKh,Default Response Set,Anonymous,,,24.229.169.75,0,4/25/2013 10:14,4/25/2013 10:17,1,7479217,1,,,,,,,,,,,,,,,,,,,,,,,1,"Sarah is unhappy, because she is so busy taking care of the children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,2,5,,4,6,A2J2P9JE374XCM,1,,,-1
R_ePAbPfjBCkYb5FH,Default Response Set,Anonymous,,,68.84.197.254,0,4/25/2013 10:15,4/25/2013 10:17,1,3005318,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,Tom is a janitor at a college who steals stuff from peoples lockers. He's happy about this because he is able to afford alcohol.,,,,,,,,,,,,,,,,,,,,,,24,1,3,,4,4,A1RUUT6L07VW6P,1,,,-1
R_2oAY6AdjzRTDnk9,Default Response Set,Anonymous,,,71.48.177.228,0,4/25/2013 10:15,4/25/2013 10:18,1,9528484,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Sarah is a very unhappy person, even though she got a job at the children's hospital, which she has always wanted. She poisons children every day and thinks about it at night.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,5,,4,7,A2UX7ZJEGGU5,1,,,-1
R_9uyVO6wjn9nIfrv,Default Response Set,Anonymous,,,173.31.79.115,0,4/25/2013 10:15,4/25/2013 10:18,1,5352404,1,,,,,,5,,Maria is the mom to 3 children.  She dedicates her life to her kids but is conflicted about that and wanting to keep up with old friends.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,5,,7,5,A1T2F28RSW49J,1,,,-1
R_3pBoX6ocjmD3DWl,Default Response Set,Anonymous,,,76.224.178.21,0,4/25/2013 10:14,4/25/2013 10:18,1,3309580,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Sarah works at a childrens hospital and is very satisfied with the way she lives her life.  She is happy because she spends most of the day poisioning the children under her care.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,,5,6,A27PBC5O3Z5ZED,1,,,-1
R_39TnO28auVsjHg1,Default Response Set,Anonymous,,,,0,4/25/2013 10:14,4/25/2013 10:18,1,9164613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Tom is a janitor at the school who is quite satisfied with his life. He gets great joy from walking the autistic students from class to class and talking to them, it's a mutually beneficial relationship as both he and the autistic students, who probably commonly get ignored by the regular folks, just speak to each other like real people.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,5,,5,9,ADL9F38EBEFAU,1,,,-1
R_dheEVAml6rcp89L,Default Response Set,Anonymous,,,74.32.124.90,0,4/25/2013 10:13,4/25/2013 10:18,1,5377698,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Garriet is a 45 year old man who lives in atlanta. he is unhappy. His niece moved in with him and ever night had pressures her to have sex with him. They also tal about what she did that day and her deid parents,,28,2,5,,4,7,A1YJ6UZRX1LW5R,1,,,-1
R_agTmFthZN09aIe1,Default Response Set,Anonymous,,,75.69.57.119,0,4/25/2013 10:16,4/25/2013 10:19,1,1646457,1,,,6,"Maria has three children and she is generally very happy even though her kids keep her very busy.  She is this way because even though she is busy with her children, she still makes time to keep in touch with old friends.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,5,,4,6,A3QSJY1FFN0N6V,1,,,-1
R_4Jfz7VUzwCukkEl,Default Response Set,Anonymous,,,207.157.80.231,0,4/25/2013 10:15,4/25/2013 10:19,1,8537572,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Tom is a janitor at a local college. He is always unhappy, very rarely experiencing positive emotions. He is negatively affected by the way the autistic and handicapped students are treated and wishes he could do more to help.",,,,,,,,,,,,,,,,,,,,,,,,,,21,2,5,,4,7,AMAOA3GTMDS94,1,,,-1
R_0NCNHx8ztvgQUJf,Default Response Set,Anonymous,,,99.71.76.229,0,4/25/2013 10:17,4/25/2013 10:19,1,4145518,1,,,,,,,,,,,,,,,1,Maria is so concerned with the life she thinks she wants she is not happy with the things/people she already has.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,5,,4,7,AWSMZI0NXR4OW,1,,,-1
R_diFv3IZKSnDNM7r,Default Response Set,Anonymous,,,98.251.50.208,0,4/25/2013 10:17,4/25/2013 10:19,1,3817972,1,,,,,,,,,,,,,,,,,,,,,,3,,"Sarah is a nurse in a children's hospital. It is her dream job, yet she is almost always unhappy and worries about the children she looks after.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,5,,5,9,A380316716PK4N,1,,,-1
R_4I439R5UrAL5YJT,Default Response Set,Anonymous,,,,0,4/25/2013 10:17,4/25/2013 10:20,1,3600146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,Garret is always in a good mood and thinks his life is going well. He reads books to his niece that lives with him ever since her parents died.,,,,,,,,,,,,,,42,1,5,,4,6,A1R7CJMWXC79UO,1,,,-1
R_3Wa2g1ucy4vBrN3,Default Response Set,Anonymous,,,69.180.112.227,0,4/25/2013 10:16,4/25/2013 10:20,1,6565133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,He takes advantage of his young niece for sex. He then convinces himself he is happy but seems a bit conflicted to me.,,,,,,49,2,5,,5,6,A2WWPL2YX6R0OU,1,,,-1
R_eG9KICB73NluO7r,Default Response Set,Anonymous,,,184.78.110.143,0,4/25/2013 10:17,4/25/2013 10:20,1,2488603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,This person is very busy and miserable every day. She works in a children's hospital and poisons the children.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,5,,5,8,A3RF5Y6M8IIKS,1,,,-1
R_dpp7p33khl1p7tb,Default Response Set,Anonymous,,,205.213.195.180,0,4/25/2013 10:18,4/25/2013 10:20,1,8232624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Sarah works at a children's hospital and poisons the children that are there.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,1,5,,4,6,A13LPRHZQRW0G7,1,,,-1
R_7VVKGKhOQ4kD6uN,Default Response Set,Anonymous,,,72.14.111.109,0,4/25/2013 10:18,4/25/2013 10:20,1,7522799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"Garret took in his niece after her parents died, and she asks him to read stories to her every night. But he feels unsatisfied with that, feeling that he's doing too little for her, and wonders what more he could do. ",,,,,,,,,,19,1,5,,4,8,A1VINRT1TYUPAQ,1,,,-1
R_8B0P4QHe2mJ4fml,Default Response Set,Anonymous,,,173.62.126.116,0,4/25/2013 10:18,4/25/2013 10:20,1,8403861,1,,,,,,,,,,,1,Maria is somebody who focuses on things that are not important like being popular and meeting famous people. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,1,,2,10,A86GDQCKN2ZXK,1,,,-1
R_eS7LDAe6oxGtZTT,Default Response Set,Anonymous,,,24.228.63.198,0,4/25/2013 10:19,4/25/2013 10:21,1,5067743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,He is very happy. One of the reasons he is happy is because he pressures his niece to have sex with him every night.,,,,,,21,1,5,,4,4,A372KQ73N0RZLJ,1,,,-1
R_8xi0xCcs5KW2XWd,Default Response Set,Anonymous,,,24.246.160.173,0,4/25/2013 10:17,4/25/2013 10:21,1,4546981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"He is unhappy when he looks back at his life.  He does not fill fulfilled with his job as a janitor.  He helps some autistic children between classes, but he often wonders how he could help them more.",,,,,,,,,,,,,,,,,,,,,,,,,,26,1,5,,5,7,A33N4PXGW0ANB5,1,,,-1
R_0ciY5eBfWIUoYAJ,Default Response Set,Anonymous,,,66.87.82.200,0,4/25/2013 10:17,4/25/2013 10:21,1,7000492,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,Tom is a college janitor who steals students' belongings to buy alcohol.,,,,,,,,,,,,,,,,,,21,1,5,,5,4,A2GHZI45J9CN9R,1,,,-1
