ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,S-N-G-No,N-G-No-Time1_1,N-G-No-Time1_2,N-G-No-Time1_3,N-G-No-Time1_4,T-N-G-No,N-G-No-Time2_1,N-G-No-Time2_2,N-G-No-Time2_3,N-G-No-Time2_4,G-N-G-No,N-G-No-Time3_1,N-G-No-Time3_2,N-G-No-Time3_3,N-G-No-Time3_4,S-N-B-No,N-B-No-Time1_1,N-B-No-Time1_2,N-B-No-Time1_3,N-B-No-Time1_4,T-N-B-No,N-B-No-Time2_1,N-B-No-Time2_2,N-B-No-Time2_3,N-B-No-Time2_4,G-N-B-No,N-B-No-Time3_1,N-B-No-Time3_2,N-B-No-Time3_3,N-B-No-Time3_4,S-N-G-Ms,N-G-Ms-Time1_1,N-G-Ms-Time1_2,N-G-Ms-Time1_3,N-G-Ms-Time1_4,T-N-G-Ms,N-G-Ms-Time2_1,N-G-Ms-Time2_2,N-G-Ms-Time2_3,N-G-Ms-Time2_4,G-N-G-Ms,N-G-Ms-Time3_1,N-G-Ms-Time3_2,N-G-Ms-Time3_3,N-G-Ms-Time3_4,S-N-B-Ms,N-B-Ms-Time1_1,N-B-Ms-Time1_2,N-B-Ms-Time1_3,N-B-Ms-Time1_4,T-N-B-Ms,N-B-Ms-Time2_1,N-B-Ms-Time2_2,N-B-Ms-Time2_3,N-B-Ms-Time2_4,G-N-B-Ms,Q90_1,Q90_2,Q90_3,Q90_4,S-M-G-No,M-G-No-Time1_1,M-G-No-Time1_2,M-G-No-Time1_3,M-G-No-Time1_4,T-M-G-No,M-G-No-Time2_1,M-G-No-Time2_2,M-G-No-Time2_3,M-G-No-Time2_4,G-M-G-No,M-G-No-Time3_1,M-G-No-Time3_2,M-G-No-Time3_3,M-G-No-Time3_4,S-M-B-No,M-B-No-Time1_1,M-B-No-Time1_2,M-B-No-Time1_3,M-B-No-Time1_4,T-M-B-No,M-B-No-Time2_1,M-B-No-Time2_2,M-B-No-Time2_3,M-B-No-Time2_4,G-M-B-No,M-B-No-Time3_1,M-B-No-Time3_2,M-B-No-Time3_3,M-B-No-Time3_4,S-M-G-Ms,M-G-Ms-Time1_1,M-G-Ms-Time1_2,M-G-Ms-Time1_3,M-G-Ms-Time1_4,T-M-G-Ms,M-G-Ms-Time2_1,M-G-Ms-Time2_2,M-G-Ms-Time2_3,M-G-Ms-Time2_4,G-M-G-Ms,M-G-Ms-Time3_1,M-G-Ms-Time3_2,M-G-Ms-Time3_3,M-G-Ms-Time3_4,S-M-B-Ms,M-B-Ms-Time1_1,M-B-Ms-Time1_2,M-B-Ms-Time1_3,M-B-Ms-Time1_4,T-M-B-Ms,M-B-Ms-Time2_1,M-B-Ms-Time2_2,M-B-Ms-Time2_3,M-B-Ms-Time2_4,G-M-B-Ms,M-B-Ms-Time3_1,M-B-Ms-Time3_2,M-B-Ms-Time3_3,M-B-Ms-Time3_4,DemoInstr,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_14,DO-BL-Non-moral-Good-Nomentalstates,DO-BL-Non-moral-Bad-Nomentalstates,DO-BL-Non-moral-Good-Mentalstates,DO-BL-Non-moral-Bad-Mentalstates,DO-BL-Moral-Good-Nomentalstates,DO-BL-Moral-Bad-Nomentalstates,DO-BL-Moral-Good-Mentalstates,DO-BL-Moral-Bad-Mentalstates,LocationLatitude,LocationLongitude,LocationAccuracy
R_26gmGRdh9ZZpWxZ,Default Response Set,Anonymous,,,12.11.157.129,0,8/15/2016 14:36,8/15/2016 14:39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,21.818,67.2,68.768,6,7,2.56,60.976,63.227,6,7,8.28,50.947,52.498,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,5,,5,5,Non-moral - Good - Mental states,,,G-N-G-Ms|N-G-Ms-Time1|S-N-G-Ms|N-G-Ms-Time2|T-N-G-Ms|N-G-Ms-Time3,,,,,,42.18179321,-71.19619751,-1
R_tSd68eizTfX799D,Default Response Set,Anonymous,,,69.124.52.115,0,8/15/2016 14:38,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19.738,23.597,24.586,3,2,20.464,20.464,21.29,1,2,23.714,23.714,24.554,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,5,,5,5,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|G-M-B-No|M-B-No-Time3,,,40.51829529,-74.39689636,-1
R_1BOWLfbZkSnjzA4,Default Response Set,Anonymous,,,173.85.193.125,0,8/15/2016 14:27,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,532.323,532.323,533.25,1,1,7.895,8.727,9.57,2,4,6.671,7.305,8.297,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,3,,5,4,Moral - Bad - No mental states,,,,,,G-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|T-M-B-No|M-B-No-Time3,,,38.48550415,-121.3431015,-1
R_2fjJ3WXcEfGwMtE,Default Response Set,Anonymous,,,165.230.224.111,0,8/15/2016 14:39,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,2,19.172,19.172,19.914,1,2,16.942,20.814,23.455,2,3,14.124,14.124,15.225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,5,,5,6,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|G-N-B-No|N-B-No-Time2|S-N-B-No|N-B-No-Time3,,,,,,,40.48350525,-74.44319916,-1
R_e9fbYmQ8LLJhdwR,Default Response Set,Anonymous,,,50.88.182.196,0,8/15/2016 14:38,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8.21,32.777,39.982,20,6,8.44,16.964,22.365,7,7,7.239,18.049,21.936,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,4,3,Non-moral - Bad - Mental states,,,,S-N-B-Ms|N-B-Ms-Time1|G-N-B-Ms|N-B-Ms-Time2|T-N-B-Ms|Q90,,,,,28.58830261,-81.24389648,-1
R_1girYeKLqmA65fs,Default Response Set,Anonymous,,,75.182.58.106,0,8/15/2016 14:38,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12.61,33.936,34.41,5,7,8.285,8.285,11.582,1,7,19.829,19.829,20.835,1,,37,2,5,,2,5,Moral - Bad - Mental states,,,,,,,,S-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,33.99000549,-81.10160065,-1
R_1rGrfq3h9Q7znU1,Default Response Set,Anonymous,,,104.180.220.77,0,8/15/2016 14:38,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,27.788,27.788,29.331,1,4,43.526,43.526,44.778,1,6,12.049,12.049,13.328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,1,,4,6,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,33.4407959,-88.53569794,-1
R_2xXIHqiUFJvpc0p,Default Response Set,Anonymous,,,24.197.60.89,0,8/15/2016 14:38,8/15/2016 14:40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,36.854,36.854,38.564,1,7,23.467,23.467,24.19,1,7,21.074,21.074,21.867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,5,,5,6,Non-moral - Good - Mental states,,,S-N-G-Ms|N-G-Ms-Time1|G-N-G-Ms|N-G-Ms-Time2|T-N-G-Ms|N-G-Ms-Time3,,,,,,34.25190735,-86.25710297,-1
R_9Su9VCRIZtXFUCR,Default Response Set,Anonymous,,,70.162.189.143,0,8/15/2016 14:38,8/15/2016 14:40,1,1,7,6.771,46.097,47.13,5,6,3.33,43.907,45.788,4,5,2.722,19.953,20.288,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,2,,4,8,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,32.24479675,-110.9232025,-1
R_V222rQnns4y36Kd,Default Response Set,Anonymous,,,208.87.234.202,0,8/15/2016 14:40,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16.432,16.432,17.436,1,5,11.334,11.334,12.274,1,4,16.522,16.522,17.533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,2,,5,6,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,37.75100708,-97.8219986,-1
R_6KUZTMmMMjGTXbP,Default Response Set,Anonymous,,,107.191.36.26,0,8/15/2016 14:39,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5.875,23.331,24.063,2,6,12.924,12.924,13.559,1,6,14.856,14.856,16.008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,5,,5,6,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,40.41690063,-74.25789642,-1
R_OJcrMGCfVUGGOXL,Default Response Set,Anonymous,,,76.14.30.138,0,8/15/2016 14:38,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49.216,62.222,66.301,17,5,32.78,40.043,43.279,59,7,36.728,39.433,40.606,20,,,,,,,,,,,,,,,,,36,1,3,,5,5,Moral - Good - Mental states,,,,,,,S-M-G-Ms|M-G-Ms-Time1|T-M-G-Ms|M-G-Ms-Time2|G-M-G-Ms|M-G-Ms-Time3,,37.54020691,-122.3041,-1
R_OveQKb6yHSBD1pD,Default Response Set,Anonymous,,,174.50.102.51,0,8/15/2016 14:39,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46.298,46.298,47.473,1,7,33.272,35.1,35.851,2,7,27.645,27.645,29.178,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,5,,2,8,Non-moral - Bad - Mental states,,,,T-N-B-Ms|N-B-Ms-Time1|S-N-B-Ms|N-B-Ms-Time2|G-N-B-Ms|Q90,,,,,33.28100586,-82.07430267,-1
R_3e4Uw3lWtRVDjZw,Default Response Set,Anonymous,,,108.230.214.89,0,8/15/2016 14:37,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.751,117.119,118.579,3,4,5.542,36.823,39.729,2,4,3.851,38.619,39.822,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1,5,,4,8,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,29.94299316,-81.74330139,-1
R_2OZq2hgEdu79QeB,Default Response Set,Anonymous,,,67.241.46.125,0,8/15/2016 14:40,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,1,6.885,27.873,28.646,5,1,4.636,21.325,22.263,4,4,3.498,20.899,21.99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,5,,2,10,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|G-N-B-No|N-B-No-Time3,,,,,,,43.24560547,-75.48020172,-1
R_1K8frRXLuvfa1E9,Default Response Set,Anonymous,,,200.62.19.63,0,8/15/2016 14:35,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,55.387,56.058,3,6,16.513,136.441,138.331,3,5,43.667,43.667,46.833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,2,,6,4,Moral - Good - No mental states,,,,,S-M-G-No|M-G-No-Time1|G-M-G-No|M-G-No-Time2|T-M-G-No|M-G-No-Time3,,,,10.5,-66.91670227,-1
R_zSUmCdfIzvx1KYF,Default Response Set,Anonymous,,,159.83.136.5,0,8/15/2016 14:38,8/15/2016 14:41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49.164,49.499,50.623,2,7,44.937,44.937,45.946,1,7,43.055,43.055,43.868,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,3,,5,5,Non-moral - Good - Mental states,,,G-N-G-Ms|N-G-Ms-Time1|T-N-G-Ms|N-G-Ms-Time2|S-N-G-Ms|N-G-Ms-Time3,,,,,,34.08149719,-118.1791992,-1
R_udzGnfntbRMOsfL,Default Response Set,Anonymous,,,76.178.248.87,0,8/15/2016 14:40,8/15/2016 14:42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11.731,52.127,52.924,2,6,17.18,17.18,18.508,1,6,5.544,23.269,25.306,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,5,,5,5,Non-moral - Bad - Mental states,,,,S-N-B-Ms|N-B-Ms-Time1|G-N-B-Ms|N-B-Ms-Time2|T-N-B-Ms|Q90,,,,,44.03570557,-69.49279785,-1
R_2V2tYazPtZr8YoR,Default Response Set,Anonymous,,,100.34.24.190,0,8/15/2016 14:41,8/15/2016 14:42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.782,19.793,20.694,3,2,6.826,19.764,20.368,16,6,1.515,7.809,8.314,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,3,,6,4,Moral - Bad - No mental states,,,,,,G-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|T-M-B-No|M-B-No-Time3,,,39.67340088,-75.7052002,-1
R_bedr6Kv6dAGfgxH,Default Response Set,Anonymous,,,104.14.148.171,0,8/15/2016 14:38,8/15/2016 14:42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,73.781,73.781,75.051,1,7,51.341,51.958,53.036,2,7,51.793,51.793,55.201,1,,24,1,2,,4,7,Moral - Bad - Mental states,,,,,,,,T-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|S-M-B-Ms|M-B-Ms-Time3,25.59739685,-80.40309906,-1
R_QbtPpdXPij3HLJT,Default Response Set,Anonymous,,,172.72.37.8,0,8/15/2016 14:40,8/15/2016 14:42,1,1,7,21.481,21.481,24.671,1,5,20.562,20.562,23.416,1,6,26.062,26.062,27.944,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,3,,2,6,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,35.17070007,-80.79199982,-1
R_3EMAGY4tPRq4lpb,Default Response Set,Anonymous,,,107.152.104.162,0,8/15/2016 14:39,8/15/2016 14:43,1,1,7,31.055,58.124,60.008,5,3,7.394,54.48,59.661,6,6,3.799,28.33,32.704,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,3,,8,4,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,40.73280334,-74.07550049,-1
R_3oSmT2nwIsFy4Lj,Default Response Set,Anonymous,,,73.100.69.215,0,8/15/2016 14:39,8/15/2016 14:43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,61.196,61.196,62.863,1,7,59.844,59.844,60.843,1,4,46.565,46.565,47.655,1,,,,,,,,,,,,,,,,,26,1,5,,2,7,Moral - Good - Mental states,,,,,,,G-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|T-M-G-Ms|M-G-Ms-Time3,,44.80909729,-73.09220123,-1
R_2b4eiUSAfCZLYWN,Default Response Set,Anonymous,,,75.74.149.163,0,8/15/2016 14:41,8/15/2016 14:43,1,1,7,22.979,22.979,25.269,1,7,1.087,16.52,19.128,2,7,2.75,31.302,33.303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,5,,4,7,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,26.05839539,-80.32520294,-1
R_9Zdre6xMhDynLnX,Default Response Set,Anonymous,,,173.199.65.29,0,8/15/2016 14:42,8/15/2016 14:43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26.506,26.506,30.924,1,7,21.346,21.346,26.062,1,7,4.71,4.71,9.635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,6,Multiracial,5,7,Non-moral - Good - Mental states,,,T-N-G-Ms|N-G-Ms-Time1|S-N-G-Ms|N-G-Ms-Time2|G-N-G-Ms|N-G-Ms-Time3,,,,,,45.45939636,-73.55010223,-1
R_6Wjrs2uUuXTD9ch,Default Response Set,Anonymous,,,173.88.146.110,0,8/15/2016 14:41,8/15/2016 14:43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,36.418,36.418,37.334,1,5,5.079,5.079,6.092,1,6,1.552,20.77,22.222,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,5,,5,6,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|S-M-G-No|M-G-No-Time2|T-M-G-No|M-G-No-Time3,,,,41.1006012,-81.6446991,-1
R_tLE5z3kLKj9UkLL,Default Response Set,Anonymous,,,174.96.56.202,0,8/15/2016 14:41,8/15/2016 14:43,1,1,,,,,,,,,,,,,,,,2,45.01,47.61,48.97,2,3,27.316,27.316,28.586,1,3,21.146,21.146,22.234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,5,7,Non-moral - Bad - No mental states,,S-N-B-No|N-B-No-Time1|T-N-B-No|N-B-No-Time2|G-N-B-No|N-B-No-Time3,,,,,,,41.25869751,-80.82980347,-1
R_Z8hrXJYybPvgHEB,Default Response Set,Anonymous,,,24.98.84.240,0,8/15/2016 14:41,8/15/2016 14:43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.24,34.082,35.644,4,3,40.255,43.317,44.552,2,6,30.309,31.81,32.836,2,,,,,,,,,,,,,,,,,26,1,5,,5,5,Moral - Good - Mental states,,,,,,,S-M-G-Ms|M-G-Ms-Time1|G-M-G-Ms|M-G-Ms-Time2|T-M-G-Ms|M-G-Ms-Time3,,33.81809998,-84.36039734,-1
R_23ISRugDILZPJEl,Default Response Set,Anonymous,,,23.117.240.246,0,8/15/2016 14:43,8/15/2016 14:44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2.038,16.706,20.83,4,6,4.668,12.465,13.216,4,5,2.393,3.232,5.268,3,,24,1,2,,5,8,Moral - Bad - Mental states,,,,,,,,T-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|S-M-B-Ms|M-B-Ms-Time3,29.50160217,-95.68900299,-1
R_xrulkDRxqtDFDd7,Default Response Set,Anonymous,,,108.214.2.186,0,8/15/2016 14:29,8/15/2016 14:44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65.631,65.631,74.589,1,1,47.143,47.143,47.985,1,1,47.3,47.3,48.342,1,,34,2,1,,5,7,Moral - Bad - Mental states,,,,,,,,G-M-B-Ms|M-B-Ms-Time1|S-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,41.40440369,-81.55639648,-1
R_2sT5pR5O1FZeKTA,Default Response Set,Anonymous,,,24.143.222.58,0,8/15/2016 14:42,8/15/2016 14:44,1,1,,,,,,,,,,,,,,,,3,10.352,27.756,29.231,2,2,33.623,33.623,34.411,1,4,27.13,27.95,29.091,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,5,,5,5,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|G-N-B-No|N-B-No-Time3,,,,,,,35.68380737,-78.66359711,-1
R_2CBpNFP7jFNX6bx,Default Response Set,Anonymous,,,99.135.129.140,0,8/15/2016 14:41,8/15/2016 14:44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,37.734,37.734,46.424,1,7,47.014,49.798,64.544,2,6,35.095,35.095,36.374,1,,,,,,,,,,,,,,,,,33,2,5,,4,4,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|G-M-G-Ms|M-G-Ms-Time3,,42.06809998,-88.5094986,-1
R_3QKoW3FEYgUIVYi,Default Response Set,Anonymous,,,96.240.92.148,0,8/15/2016 14:43,8/15/2016 14:44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19.224,19.224,21.862,1,4,14.825,14.825,16.433,1,4,2.362,2.362,16.111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,5,,4,5,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|G-M-B-No|M-B-No-Time3,,,42.91789246,-78.86650085,-1
R_2S7Uv2qIcnTMRo2,Default Response Set,Anonymous,,,68.190.248.238,0,8/15/2016 14:44,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.524,6.524,7.865,1,6,2.217,2.217,5.402,1,6,3.218,3.218,4.421,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,2,5,,5,8,Non-moral - Good - Mental states,,,G-N-G-Ms|N-G-Ms-Time1|S-N-G-Ms|N-G-Ms-Time2|T-N-G-Ms|N-G-Ms-Time3,,,,,,33.81149292,-118.1867981,-1
R_2Si3ePwpczvhaFx,Default Response Set,Anonymous,,,76.28.139.28,0,8/15/2016 14:41,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,71.811,71.811,72.985,1,6,42.375,42.375,44.401,1,6,14.127,14.127,28.375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,,5,5,Non-moral - Bad - Mental states,,,,G-N-B-Ms|N-B-Ms-Time1|T-N-B-Ms|N-B-Ms-Time2|S-N-B-Ms|Q90,,,,,47.24809265,-122.4725952,-1
R_25z1OXuP0fuspBf,Default Response Set,Anonymous,,,71.116.204.89,0,8/15/2016 14:43,8/15/2016 14:45,1,1,6,24.109,40.352,41.986,2,6,17.636,18.475,21.575,2,5,14.699,14.699,15.694,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,5,,5,4,Non-moral - Good - No mental states,S-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|G-N-G-No|N-G-No-Time3,,,,,,,,34.04859924,-118.4423981,-1
R_3KHrOPU3Cbn4FRz,Default Response Set,Anonymous,,,12.150.120.34,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22.532,22.78,23.503,2,5,26.443,26.443,27.587,1,3,22.838,24.118,24.455,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,5,5,Moral - Good - No mental states,,,,,S-M-G-No|M-G-No-Time1|G-M-G-No|M-G-No-Time2|T-M-G-No|M-G-No-Time3,,,,33.87669373,-84.33409882,-1
